observation_date,DGS5
8/6/1996,6.29
8/7/1996,6.3
8/8/1996,6.29
8/9/1996,6.25
8/12/1996,6.24
8/13/1996,6.32
8/14/1996,6.33
8/15/1996,6.37
8/16/1996,6.31
8/19/1996,6.34
8/20/1996,6.34
8/21/1996,6.35
8/22/1996,6.38
8/23/1996,6.48
8/26/1996,6.57
8/27/1996,6.55
8/28/1996,6.56
8/29/1996,6.61
8/30/1996,6.73
9/2/1996,#N/A
9/3/1996,6.71
9/4/1996,6.74
9/5/1996,6.76
9/6/1996,6.72
9/9/1996,6.67
9/10/1996,6.7
9/11/1996,6.7
9/12/1996,6.64
9/13/1996,6.48
9/16/1996,6.49
9/17/1996,6.57
9/18/1996,6.61
9/19/1996,6.65
9/20/1996,6.62
9/23/1996,6.6
9/24/1996,6.52
9/25/1996,6.46
9/26/1996,6.41
9/27/1996,6.43
9/30/1996,6.46
10/1/1996,6.39
10/2/1996,6.35
10/3/1996,6.35
10/4/1996,6.2
10/7/1996,6.25
10/8/1996,6.26
10/9/1996,6.31
10/10/1996,6.37
10/11/1996,6.29
10/14/1996,#N/A
10/15/1996,6.3
10/16/1996,6.31
10/17/1996,6.25
10/18/1996,6.25
10/21/1996,6.27
10/22/1996,6.31
10/23/1996,6.31
10/24/1996,6.29
10/25/1996,6.26
10/28/1996,6.29
10/29/1996,6.12
10/30/1996,6.12
10/31/1996,6.1
11/1/1996,6.11
11/4/1996,6.1
11/5/1996,6.03
11/6/1996,6.05
11/7/1996,6.01
11/8/1996,6.04
11/11/1996,#N/A
11/12/1996,5.98
11/13/1996,5.99
11/14/1996,5.93
11/15/1996,5.96
11/18/1996,5.97
11/19/1996,5.94
11/20/1996,5.92
11/21/1996,5.94
11/22/1996,5.94
11/25/1996,5.92
11/26/1996,5.91
11/27/1996,5.91
11/28/1996,#N/A
11/29/1996,5.84
12/2/1996,5.85
12/3/1996,5.84
12/4/1996,5.89
12/5/1996,5.99
12/6/1996,6.02
12/9/1996,5.97
12/10/1996,5.99
12/11/1996,6.14
12/12/1996,6.14
12/13/1996,6.06
12/16/1996,6.13
12/17/1996,6.17
12/18/1996,6.21
12/19/1996,6.13
12/20/1996,6.12
12/23/1996,6.12
12/24/1996,6.13
12/25/1996,#N/A
12/26/1996,6.13
12/27/1996,6.09
12/30/1996,6.1
12/31/1996,6.21
1/1/1997,#N/A
1/2/1997,6.3
1/3/1997,6.28
1/6/1997,6.3
1/7/1997,6.32
1/8/1997,6.34
1/9/1997,6.27
1/10/1997,6.4
1/13/1997,6.4
1/14/1997,6.3
1/15/1997,6.3
1/16/1997,6.33
1/17/1997,6.32
1/20/1997,#N/A
1/21/1997,6.29
1/22/1997,6.32
1/23/1997,6.35
1/24/1997,6.39
1/27/1997,6.42
1/28/1997,6.38
1/29/1997,6.38
1/30/1997,6.35
1/31/1997,6.26
2/3/1997,6.21
2/4/1997,6.19
2/5/1997,6.21
2/6/1997,6.22
2/7/1997,6.17
2/10/1997,6.16
2/11/1997,6.18
2/12/1997,6.19
2/13/1997,6.12
2/14/1997,6.07
2/17/1997,#N/A
2/18/1997,6.08
2/19/1997,6.1
2/20/1997,6.17
2/21/1997,6.16
2/24/1997,6.19
2/25/1997,6.2
2/26/1997,6.37
2/27/1997,6.4
2/28/1997,6.39
3/3/1997,6.41
3/4/1997,6.44
3/5/1997,6.43
3/6/1997,6.45
3/7/1997,6.39
3/10/1997,6.4
3/11/1997,6.4
3/12/1997,6.43
3/13/1997,6.55
3/14/1997,6.53
3/17/1997,6.55
3/18/1997,6.56
3/19/1997,6.58
3/20/1997,6.61
3/21/1997,6.61
3/24/1997,6.58
3/25/1997,6.63
3/26/1997,6.66
3/27/1997,6.76
3/28/1997,#N/A
3/31/1997,6.77
4/1/1997,6.74
4/2/1997,6.73
4/3/1997,6.72
4/4/1997,6.78
4/7/1997,6.73
4/8/1997,6.76
4/9/1997,6.77
4/10/1997,6.78
4/11/1997,6.85
4/14/1997,6.86
4/15/1997,6.76
4/16/1997,6.79
4/17/1997,6.75
4/18/1997,6.73
4/21/1997,6.76
4/22/1997,6.73
4/23/1997,6.78
4/24/1997,6.83
4/25/1997,6.83
4/28/1997,6.81
4/29/1997,6.64
4/30/1997,6.57
5/1/1997,6.55
5/2/1997,6.54
5/5/1997,6.54
5/6/1997,6.56
5/7/1997,6.63
5/8/1997,6.59
5/9/1997,6.51
5/12/1997,6.5
5/13/1997,6.6
5/14/1997,6.54
5/15/1997,6.52
5/16/1997,6.55
5/19/1997,6.57
5/20/1997,6.54
5/21/1997,6.57
5/22/1997,6.61
5/23/1997,6.59
5/26/1997,#N/A
5/27/1997,6.64
5/28/1997,6.65
5/29/1997,6.61
5/30/1997,6.51
6/2/1997,6.52
6/3/1997,6.49
6/4/1997,6.49
6/5/1997,6.49
6/6/1997,6.39
6/9/1997,6.44
6/10/1997,6.46
6/11/1997,6.45
6/12/1997,6.35
6/13/1997,6.3
6/16/1997,6.28
6/17/1997,6.31
6/18/1997,6.29
6/19/1997,6.29
6/20/1997,6.27
6/23/1997,6.3
6/24/1997,6.31
6/25/1997,6.34
6/26/1997,6.36
6/27/1997,6.35
6/30/1997,6.4
7/1/1997,6.33
7/2/1997,6.3
7/3/1997,6.2
7/4/1997,#N/A
7/7/1997,6.17
7/8/1997,6.17
7/9/1997,6.15
7/10/1997,6.15
7/11/1997,6.13
7/14/1997,6.16
7/15/1997,6.16
7/16/1997,6.11
7/17/1997,6.11
7/18/1997,6.16
7/21/1997,6.18
7/22/1997,6.07
7/23/1997,6.06
7/24/1997,6.06
7/25/1997,6.08
7/28/1997,6.06
7/29/1997,6
7/30/1997,5.95
7/31/1997,5.9
8/1/1997,6.08
8/4/1997,6.12
8/5/1997,6.13
8/6/1997,6.11
8/7/1997,6.14
8/8/1997,6.23
8/11/1997,6.2
8/12/1997,6.22
8/13/1997,6.19
8/14/1997,6.13
8/15/1997,6.1
8/18/1997,6.06
8/19/1997,6.07
8/20/1997,6.1
8/21/1997,6.15
8/22/1997,6.21
8/25/1997,6.25
8/26/1997,6.24
8/27/1997,6.23
8/28/1997,6.18
8/29/1997,6.22
9/1/1997,#N/A
9/2/1997,6.2
9/3/1997,6.21
9/4/1997,6.22
9/5/1997,6.24
9/8/1997,6.23
9/9/1997,6.24
9/10/1997,6.26
9/11/1997,6.27
9/12/1997,6.17
9/15/1997,6.17
9/16/1997,6
9/17/1997,5.99
9/18/1997,6.02
9/19/1997,6.01
9/22/1997,5.99
9/23/1997,6.02
9/24/1997,5.97
9/25/1997,6.04
9/26/1997,5.99
9/29/1997,5.99
9/30/1997,6
10/1/1997,5.93
10/2/1997,5.91
10/3/1997,5.89
10/6/1997,5.85
10/7/1997,5.82
10/8/1997,5.96
10/9/1997,5.98
10/10/1997,6.03
10/13/1997,#N/A
10/14/1997,5.97
10/15/1997,6
10/16/1997,6
10/17/1997,6.08
10/20/1997,6.07
10/21/1997,6.07
10/22/1997,6.06
10/23/1997,5.95
10/24/1997,5.94
10/27/1997,5.79
10/28/1997,5.89
10/29/1997,5.78
10/30/1997,5.73
10/31/1997,5.72
11/3/1997,5.79
11/4/1997,5.83
11/5/1997,5.84
11/6/1997,5.79
11/7/1997,5.81
11/10/1997,5.82
11/11/1997,#N/A
11/12/1997,5.81
11/13/1997,5.79
11/14/1997,5.8
11/17/1997,5.79
11/18/1997,5.8
11/19/1997,5.77
11/20/1997,5.8
11/21/1997,5.77
11/24/1997,5.81
11/25/1997,5.8
11/26/1997,5.82
11/27/1997,#N/A
11/28/1997,5.83
12/1/1997,5.83
12/2/1997,5.83
12/3/1997,5.8
12/4/1997,5.78
12/5/1997,5.87
12/8/1997,5.92
12/9/1997,5.9
12/10/1997,5.85
12/11/1997,5.77
12/12/1997,5.71
12/15/1997,5.74
12/16/1997,5.74
12/17/1997,5.77
12/18/1997,5.74
12/19/1997,5.7
12/22/1997,5.71
12/23/1997,5.71
12/24/1997,5.72
12/25/1997,#N/A
12/26/1997,5.72
12/29/1997,5.73
12/30/1997,5.76
12/31/1997,5.71
1/1/1998,#N/A
1/2/1998,5.63
1/5/1998,5.46
1/6/1998,5.41
1/7/1998,5.45
1/8/1998,5.34
1/9/1998,5.22
1/12/1998,5.24
1/13/1998,5.28
1/14/1998,5.33
1/15/1998,5.34
1/16/1998,5.42
1/19/1998,#N/A
1/20/1998,5.45
1/21/1998,5.41
1/22/1998,5.39
1/23/1998,5.53
1/26/1998,5.49
1/27/1998,5.57
1/28/1998,5.54
1/29/1998,5.43
1/30/1998,5.39
2/2/1998,5.43
2/3/1998,5.41
2/4/1998,5.41
2/5/1998,5.46
2/6/1998,5.48
2/9/1998,5.51
2/10/1998,5.49
2/11/1998,5.46
2/12/1998,5.46
2/13/1998,5.44
2/16/1998,#N/A
2/17/1998,5.41
2/18/1998,5.44
2/19/1998,5.47
2/20/1998,5.49
2/23/1998,5.53
2/24/1998,5.66
2/25/1998,5.6
2/26/1998,5.62
2/27/1998,5.59
3/2/1998,5.67
3/3/1998,5.72
3/4/1998,5.71
3/5/1998,5.71
3/6/1998,5.65
3/9/1998,5.61
3/10/1998,5.62
3/11/1998,5.57
3/12/1998,5.52
3/13/1998,5.54
3/16/1998,5.52
3/17/1998,5.53
3/18/1998,5.55
3/19/1998,5.56
3/20/1998,5.56
3/23/1998,5.56
3/24/1998,5.57
3/25/1998,5.62
3/26/1998,5.66
3/27/1998,5.67
3/30/1998,5.7
3/31/1998,5.64
4/1/1998,5.59
4/2/1998,5.54
4/3/1998,5.44
4/6/1998,5.49
4/7/1998,5.5
4/8/1998,5.54
4/9/1998,5.56
4/10/1998,#N/A
4/13/1998,5.64
4/14/1998,5.6
4/15/1998,5.59
4/16/1998,5.57
4/17/1998,5.57
4/20/1998,5.61
4/21/1998,5.66
4/22/1998,5.66
4/23/1998,5.66
4/24/1998,5.65
4/27/1998,5.77
4/28/1998,5.78
4/29/1998,5.78
4/30/1998,5.65
5/1/1998,5.63
5/4/1998,5.63
5/5/1998,5.66
5/6/1998,5.6
5/7/1998,5.6
5/8/1998,5.65
5/11/1998,5.72
5/12/1998,5.65
5/13/1998,5.63
5/14/1998,5.66
5/15/1998,5.67
5/18/1998,5.63
5/19/1998,5.63
5/20/1998,5.6
5/21/1998,5.66
5/22/1998,5.65
5/25/1998,#N/A
5/26/1998,5.6
5/27/1998,5.57
5/28/1998,5.56
5/29/1998,5.56
6/1/1998,5.53
6/2/1998,5.56
6/3/1998,5.57
6/4/1998,5.6
6/5/1998,5.6
6/8/1998,5.6
6/9/1998,5.61
6/10/1998,5.55
6/11/1998,5.46
6/12/1998,5.43
6/15/1998,5.42
6/16/1998,5.49
6/17/1998,5.57
6/18/1998,5.55
6/19/1998,5.52
6/22/1998,5.52
6/23/1998,5.51
6/24/1998,5.48
6/25/1998,5.5
6/26/1998,5.49
6/29/1998,5.5
6/30/1998,5.47
7/1/1998,5.43
7/2/1998,5.43
7/3/1998,#N/A
7/6/1998,5.4
7/7/1998,5.43
7/8/1998,5.43
7/9/1998,5.4
7/10/1998,5.4
7/13/1998,5.45
7/14/1998,5.47
7/15/1998,5.46
7/16/1998,5.48
7/17/1998,5.49
7/20/1998,5.47
7/21/1998,5.46
7/22/1998,5.47
7/23/1998,5.46
7/24/1998,5.48
7/27/1998,5.49
7/28/1998,5.49
7/29/1998,5.52
7/30/1998,5.52
7/31/1998,5.52
8/3/1998,5.46
8/4/1998,5.44
8/5/1998,5.43
8/6/1998,5.43
8/7/1998,5.39
8/10/1998,5.39
8/11/1998,5.33
8/12/1998,5.34
8/13/1998,5.38
8/14/1998,5.34
8/17/1998,5.33
8/18/1998,5.35
8/19/1998,5.35
8/20/1998,5.32
8/21/1998,5.24
8/24/1998,5.19
8/25/1998,5.13
8/26/1998,5.11
8/27/1998,4.97
8/28/1998,4.94
8/31/1998,4.91
9/1/1998,4.91
9/2/1998,4.96
9/3/1998,4.91
9/4/1998,4.9
9/7/1998,#N/A
9/8/1998,4.89
9/9/1998,4.79
9/10/1998,4.55
9/11/1998,4.65
9/14/1998,4.65
9/15/1998,4.68
9/16/1998,4.69
9/17/1998,4.6
9/18/1998,4.5
9/21/1998,4.51
9/22/1998,4.57
9/23/1998,4.48
9/24/1998,4.43
9/25/1998,4.4
9/28/1998,4.4
9/29/1998,4.4
9/30/1998,4.23
10/1/1998,4.1
10/2/1998,4.08
10/5/1998,3.95
10/6/1998,4.05
10/7/1998,4.13
10/8/1998,4.29
10/9/1998,4.46
10/12/1998,#N/A
10/13/1998,4.37
10/14/1998,4.23
10/15/1998,4.23
10/16/1998,4.04
10/19/1998,4.06
10/20/1998,4.14
10/21/1998,4.17
10/22/1998,4.19
10/23/1998,4.28
10/26/1998,4.32
10/27/1998,4.23
10/28/1998,4.18
10/29/1998,4.13
10/30/1998,4.24
11/2/1998,4.39
11/3/1998,4.33
11/4/1998,4.48
11/5/1998,4.48
11/6/1998,4.58
11/9/1998,4.55
11/10/1998,4.5
11/11/1998,#N/A
11/12/1998,4.47
11/13/1998,4.53
11/16/1998,4.55
11/17/1998,4.57
11/18/1998,4.58
11/19/1998,4.63
11/20/1998,4.6
11/23/1998,4.6
11/24/1998,4.63
11/25/1998,4.63
11/26/1998,#N/A
11/27/1998,4.6
11/30/1998,4.51
12/1/1998,4.43
12/2/1998,4.31
12/3/1998,4.31
12/4/1998,4.38
12/7/1998,4.47
12/8/1998,4.4
12/9/1998,4.37
12/10/1998,4.33
12/11/1998,4.39
12/14/1998,4.35
12/15/1998,4.39
12/16/1998,4.34
12/17/1998,4.34
12/18/1998,4.38
12/21/1998,4.45
12/22/1998,4.5
12/23/1998,4.65
12/24/1998,4.74
12/25/1998,#N/A
12/28/1998,4.66
12/29/1998,4.6
12/30/1998,4.55
12/31/1998,4.56
1/1/1999,#N/A
1/4/1999,4.57
1/5/1999,4.62
1/6/1999,4.61
1/7/1999,4.62
1/8/1999,4.72
1/11/1999,4.76
1/12/1999,4.68
1/13/1999,4.6
1/14/1999,4.48
1/15/1999,4.54
1/18/1999,#N/A
1/19/1999,4.6
1/20/1999,4.65
1/21/1999,4.6
1/22/1999,4.54
1/25/1999,4.55
1/26/1999,4.58
1/27/1999,4.57
1/28/1999,4.57
1/29/1999,4.55
2/1/1999,4.65
2/2/1999,4.7
2/3/1999,4.74
2/4/1999,4.82
2/5/1999,4.88
2/8/1999,4.86
2/9/1999,4.78
2/10/1999,4.79
2/11/1999,4.83
2/12/1999,4.96
2/15/1999,#N/A
2/16/1999,4.96
2/17/1999,4.91
2/18/1999,4.96
2/19/1999,4.99
2/22/1999,4.95
2/23/1999,5.04
2/24/1999,5.12
2/25/1999,5.23
2/26/1999,5.21
3/1/1999,5.32
3/2/1999,5.27
3/3/1999,5.29
3/4/1999,5.32
3/5/1999,5.24
3/8/1999,5.21
3/9/1999,5.11
3/10/1999,5.13
3/11/1999,5.13
3/12/1999,5.08
3/15/1999,5.07
3/16/1999,5.03
3/17/1999,5.05
3/18/1999,5.02
3/19/1999,5.07
3/22/1999,5.13
3/23/1999,5.11
3/24/1999,5.07
3/25/1999,5.12
3/26/1999,5.1
3/29/1999,5.15
3/30/1999,5.09
3/31/1999,5.12
4/1/1999,5.15
4/2/1999,5.07
4/5/1999,5.07
4/6/1999,5.01
4/7/1999,5.04
4/8/1999,4.94
4/9/1999,4.96
4/12/1999,4.98
4/13/1999,5.02
4/14/1999,5.04
4/15/1999,5.08
4/16/1999,5.13
4/19/1999,5.08
4/20/1999,5.06
4/21/1999,5.07
4/22/1999,5.15
4/23/1999,5.15
4/26/1999,5.14
4/27/1999,5.12
4/28/1999,5.16
4/29/1999,5.09
4/30/1999,5.24
5/3/1999,5.25
5/4/1999,5.3
5/5/1999,5.27
5/6/1999,5.39
5/7/1999,5.4
5/10/1999,5.38
5/11/1999,5.4
5/12/1999,5.39
5/13/1999,5.29
5/14/1999,5.48
5/17/1999,5.53
5/18/1999,5.58
5/19/1999,5.54
5/20/1999,5.53
5/21/1999,5.46
5/24/1999,5.43
5/25/1999,5.44
5/26/1999,5.49
5/27/1999,5.59
5/28/1999,5.6
5/31/1999,#N/A
6/1/1999,5.74
6/2/1999,5.75
6/3/1999,5.75
6/4/1999,5.75
6/7/1999,5.73
6/8/1999,5.74
6/9/1999,5.79
6/10/1999,5.85
6/11/1999,5.92
6/14/1999,5.89
6/15/1999,5.87
6/16/1999,5.84
6/17/1999,5.67
6/18/1999,5.75
6/21/1999,5.81
6/22/1999,5.84
6/23/1999,5.9
6/24/1999,5.93
6/25/1999,5.91
6/28/1999,5.86
6/29/1999,5.84
6/30/1999,5.67
7/1/1999,5.73
7/2/1999,5.7
7/5/1999,#N/A
7/6/1999,5.77
7/7/1999,5.79
7/8/1999,5.72
7/9/1999,5.72
7/12/1999,5.62
7/13/1999,5.6
7/14/1999,5.63
7/15/1999,5.63
7/16/1999,5.57
7/19/1999,5.56
7/20/1999,5.54
7/21/1999,5.55
7/22/1999,5.66
7/23/1999,5.72
7/26/1999,5.73
7/27/1999,5.7
7/28/1999,5.7
7/29/1999,5.79
7/30/1999,5.82
8/2/1999,5.85
8/3/1999,5.86
8/4/1999,5.86
8/5/1999,5.77
8/6/1999,5.94
8/9/1999,6.04
8/10/1999,6
8/11/1999,5.96
8/12/1999,5.97
8/13/1999,5.88
8/16/1999,5.88
8/17/1999,5.8
8/18/1999,5.79
8/19/1999,5.81
8/20/1999,5.79
8/23/1999,5.79
8/24/1999,5.73
8/25/1999,5.63
8/26/1999,5.67
8/27/1999,5.75
8/30/1999,5.86
8/31/1999,5.88
9/1/1999,5.88
9/2/1999,5.9
9/3/1999,5.78
9/6/1999,#N/A
9/7/1999,5.83
9/8/1999,5.82
9/9/1999,5.85
9/10/1999,5.78
9/13/1999,5.8
9/14/1999,5.85
9/15/1999,5.81
9/16/1999,5.77
9/17/1999,5.76
9/20/1999,5.81
9/21/1999,5.83
9/22/1999,5.81
9/23/1999,5.76
9/24/1999,5.65
9/27/1999,5.73
9/28/1999,5.78
9/29/1999,5.86
9/30/1999,5.78
10/1/1999,5.9
10/4/1999,5.85
10/5/1999,5.94
10/6/1999,5.98
10/7/1999,5.99
10/8/1999,5.97
10/11/1999,#N/A
10/12/1999,5.99
10/13/1999,6.04
10/14/1999,6.09
10/15/1999,5.99
10/18/1999,6.03
10/19/1999,6.09
10/20/1999,6.11
10/21/1999,6.11
10/22/1999,6.13
10/25/1999,6.14
10/26/1999,6.17
10/27/1999,6.13
10/28/1999,6.05
10/29/1999,5.97
11/1/1999,6
11/2/1999,5.98
11/3/1999,5.97
11/4/1999,5.91
11/5/1999,5.88
11/8/1999,5.9
11/9/1999,5.87
11/10/1999,5.9
11/11/1999,#N/A
11/12/1999,5.85
11/15/1999,5.87
11/16/1999,5.91
11/17/1999,5.98
11/18/1999,5.99
11/19/1999,6
11/22/1999,6.02
11/23/1999,6.02
11/24/1999,6.02
11/25/1999,#N/A
11/26/1999,6.06
11/29/1999,6.14
11/30/1999,6.11
12/1/1999,6.14
12/2/1999,6.16
12/3/1999,6.08
12/6/1999,6.07
12/7/1999,6.03
12/8/1999,6.06
12/9/1999,6.03
12/10/1999,5.98
12/13/1999,6.01
12/14/1999,6.12
12/15/1999,6.14
12/16/1999,6.2
12/17/1999,6.22
12/20/1999,6.28
12/21/1999,6.29
12/22/1999,6.31
12/23/1999,6.33
12/24/1999,#N/A
12/27/1999,6.32
12/28/1999,6.35
12/29/1999,6.32
12/30/1999,6.3
12/31/1999,6.36
1/3/2000,6.5
1/4/2000,6.4
1/5/2000,6.51
1/6/2000,6.46
1/7/2000,6.42
1/10/2000,6.49
1/11/2000,6.57
1/12/2000,6.63
1/13/2000,6.54
1/14/2000,6.59
1/17/2000,#N/A
1/18/2000,6.65
1/19/2000,6.62
1/20/2000,6.67
1/21/2000,6.67
1/24/2000,6.59
1/25/2000,6.6
1/26/2000,6.62
1/27/2000,6.67
1/28/2000,6.68
1/31/2000,6.71
2/1/2000,6.68
2/2/2000,6.69
2/3/2000,6.56
2/4/2000,6.64
2/7/2000,6.76
2/8/2000,6.74
2/9/2000,6.77
2/10/2000,6.78
2/11/2000,6.77
2/14/2000,6.72
2/15/2000,6.74
2/16/2000,6.75
2/17/2000,6.76
2/18/2000,6.72
2/21/2000,#N/A
2/22/2000,6.62
2/23/2000,6.66
2/24/2000,6.56
2/25/2000,6.5
2/28/2000,6.53
2/29/2000,6.61
3/1/2000,6.59
3/2/2000,6.59
3/3/2000,6.6
3/6/2000,6.64
3/7/2000,6.6
3/8/2000,6.59
3/9/2000,6.56
3/10/2000,6.61
3/13/2000,6.57
3/14/2000,6.52
3/15/2000,6.5
3/16/2000,6.47
3/17/2000,6.45
3/20/2000,6.45
3/21/2000,6.44
3/22/2000,6.41
3/23/2000,6.39
3/24/2000,6.51
3/27/2000,6.51
3/28/2000,6.46
3/29/2000,6.46
3/30/2000,6.35
3/31/2000,6.32
4/3/2000,6.3
4/4/2000,6.16
4/5/2000,6.17
4/6/2000,6.2
4/7/2000,6.18
4/10/2000,6.11
4/11/2000,6.19
4/12/2000,6.27
4/13/2000,6.24
4/14/2000,6.11
4/17/2000,6.23
4/18/2000,6.27
4/19/2000,6.23
4/20/2000,6.24
4/21/2000,#N/A
4/24/2000,6.23
4/25/2000,6.39
4/26/2000,6.4
4/27/2000,6.51
4/28/2000,6.56
5/1/2000,6.59
5/2/2000,6.6
5/3/2000,6.66
5/4/2000,6.7
5/5/2000,6.77
5/8/2000,6.83
5/9/2000,6.75
5/10/2000,6.69
5/11/2000,6.67
5/12/2000,6.76
5/15/2000,6.73
5/16/2000,6.72
5/17/2000,6.74
5/18/2000,6.79
5/19/2000,6.71
5/22/2000,6.66
5/23/2000,6.68
5/24/2000,6.71
5/25/2000,6.64
5/26/2000,6.57
5/29/2000,#N/A
5/30/2000,6.62
5/31/2000,6.54
6/1/2000,6.44
6/2/2000,6.37
6/5/2000,6.33
6/6/2000,6.35
6/7/2000,6.35
6/8/2000,6.37
6/9/2000,6.36
6/12/2000,6.33
6/13/2000,6.32
6/14/2000,6.26
6/15/2000,6.26
6/16/2000,6.19
6/19/2000,6.2
6/20/2000,6.23
6/21/2000,6.32
6/22/2000,6.32
6/23/2000,6.37
6/26/2000,6.29
6/27/2000,6.29
6/28/2000,6.28
6/29/2000,6.21
6/30/2000,6.18
7/3/2000,6.12
7/4/2000,#N/A
7/5/2000,6.12
7/6/2000,6.16
7/7/2000,6.11
7/10/2000,6.13
7/11/2000,6.16
7/12/2000,6.2
7/13/2000,6.15
7/14/2000,6.25
7/17/2000,6.31
7/18/2000,6.3
7/19/2000,6.31
7/20/2000,6.15
7/21/2000,6.14
7/24/2000,6.18
7/25/2000,6.17
7/26/2000,6.16
7/27/2000,6.14
7/28/2000,6.16
7/31/2000,6.16
8/1/2000,6.12
8/2/2000,6.09
8/3/2000,6.07
8/4/2000,6.02
8/7/2000,6.07
8/8/2000,6.03
8/9/2000,6.03
8/10/2000,6
8/11/2000,6.07
8/14/2000,6.07
8/15/2000,6.11
8/16/2000,6.13
8/17/2000,6.13
8/18/2000,6.09
8/21/2000,6.1
8/22/2000,6.07
8/23/2000,6.02
8/24/2000,6
8/25/2000,6
8/28/2000,6.05
8/29/2000,6.08
8/30/2000,6.07
8/31/2000,5.98
9/1/2000,5.92
9/4/2000,#N/A
9/5/2000,5.92
9/6/2000,5.95
9/7/2000,5.97
9/8/2000,5.95
9/11/2000,5.97
9/12/2000,5.97
9/13/2000,5.94
9/14/2000,5.96
9/15/2000,5.93
9/18/2000,5.93
9/19/2000,5.93
9/20/2000,5.98
9/21/2000,5.96
9/22/2000,5.93
9/25/2000,5.94
9/26/2000,5.9
9/27/2000,5.89
9/28/2000,5.9
9/29/2000,5.85
10/2/2000,5.86
10/3/2000,5.88
10/4/2000,5.94
10/5/2000,5.92
10/6/2000,5.88
10/9/2000,#N/A
10/10/2000,5.86
10/11/2000,5.82
10/12/2000,5.74
10/13/2000,5.73
10/16/2000,5.77
10/17/2000,5.68
10/18/2000,5.68
10/19/2000,5.69
10/20/2000,5.69
10/23/2000,5.66
10/24/2000,5.7
10/25/2000,5.74
10/26/2000,5.75
10/27/2000,5.79
10/30/2000,5.83
10/31/2000,5.83
11/1/2000,5.79
11/2/2000,5.78
11/3/2000,5.86
11/6/2000,5.91
11/7/2000,5.84
11/8/2000,5.83
11/9/2000,5.76
11/10/2000,5.76
11/13/2000,5.72
11/14/2000,5.72
11/15/2000,5.69
11/16/2000,5.66
11/17/2000,5.67
11/20/2000,5.65
11/21/2000,5.65
11/22/2000,5.6
11/23/2000,#N/A
11/24/2000,5.63
11/27/2000,5.63
11/28/2000,5.57
11/29/2000,5.51
11/30/2000,5.42
12/1/2000,5.46
12/4/2000,5.45
12/5/2000,5.36
12/6/2000,5.26
12/7/2000,5.26
12/8/2000,5.32
12/11/2000,5.33
12/12/2000,5.33
12/13/2000,5.24
12/14/2000,5.19
12/15/2000,5.15
12/18/2000,5.1
12/19/2000,5.12
12/20/2000,5
12/21/2000,4.94
12/22/2000,4.93
12/25/2000,#N/A
12/26/2000,4.92
12/27/2000,4.99
12/28/2000,5.02
12/29/2000,4.99
1/1/2001,#N/A
1/2/2001,4.76
1/3/2001,4.94
1/4/2001,4.82
1/5/2001,4.66
1/8/2001,4.65
1/9/2001,4.73
1/10/2001,4.83
1/11/2001,4.85
1/12/2001,4.97
1/15/2001,#N/A
1/16/2001,4.96
1/17/2001,4.87
1/18/2001,4.74
1/19/2001,4.84
1/22/2001,4.87
1/23/2001,4.96
1/24/2001,4.98
1/25/2001,4.94
1/26/2001,4.93
1/29/2001,4.97
1/30/2001,4.91
1/31/2001,4.85
2/1/2001,4.78
2/2/2001,4.86
2/5/2001,4.88
2/6/2001,4.92
2/7/2001,4.91
2/8/2001,4.93
2/9/2001,4.85
2/12/2001,4.86
2/13/2001,4.9
2/14/2001,4.99
2/15/2001,5.06
2/16/2001,4.94
2/19/2001,#N/A
2/20/2001,4.94
2/21/2001,4.96
2/22/2001,4.94
2/23/2001,4.86
2/26/2001,4.81
2/27/2001,4.75
2/28/2001,4.7
3/1/2001,4.67
3/2/2001,4.75
3/5/2001,4.78
3/6/2001,4.78
3/7/2001,4.72
3/8/2001,4.7
3/9/2001,4.75
3/12/2001,4.72
3/13/2001,4.75
3/14/2001,4.62
3/15/2001,4.55
3/16/2001,4.54
3/19/2001,4.58
3/20/2001,4.52
3/21/2001,4.49
3/22/2001,4.44
3/23/2001,4.52
3/26/2001,4.56
3/27/2001,4.73
3/28/2001,4.68
3/29/2001,4.67
3/30/2001,4.62
4/2/2001,4.66
4/3/2001,4.6
4/4/2001,4.58
4/5/2001,4.63
4/6/2001,4.52
4/9/2001,4.56
4/10/2001,4.7
4/11/2001,4.75
4/12/2001,4.83
4/13/2001,#N/A
4/16/2001,4.94
4/17/2001,4.87
4/18/2001,4.75
4/19/2001,4.86
4/20/2001,4.88
4/23/2001,4.78
4/24/2001,4.78
4/25/2001,4.88
4/26/2001,4.79
4/27/2001,4.94
4/30/2001,4.97
5/1/2001,4.94
5/2/2001,4.95
5/3/2001,4.87
5/4/2001,4.83
5/7/2001,4.82
5/8/2001,4.68
5/9/2001,4.65
5/10/2001,4.76
5/11/2001,4.99
5/14/2001,4.94
5/15/2001,4.95
5/16/2001,4.95
5/17/2001,4.99
5/18/2001,4.99
5/21/2001,4.99
5/22/2001,4.99
5/23/2001,4.96
5/24/2001,5.05
5/25/2001,5.04
5/28/2001,#N/A
5/29/2001,5.06
5/30/2001,5.07
5/31/2001,4.94
6/1/2001,4.94
6/4/2001,4.93
6/5/2001,4.84
6/6/2001,4.83
6/7/2001,4.88
6/8/2001,4.93
6/11/2001,4.87
6/12/2001,4.82
6/13/2001,4.81
6/14/2001,4.76
6/15/2001,4.74
